Latitude,Longitude,Cluster
49.27777988,-123.1120578,2
49.23193242,-123.0306412,3
49.25816372,-123.0369859,3
49.25816372,-123.0369859,3
49.25816372,-123.0369859,3
49.25407347,-123.0759098,1
49.27038794,-123.0614669,1
49.25816372,-123.0369859,3
49.21984195,-123.03072,3
49.27780531,-123.1115259,2
49.25816372,-123.0369859,3
49.25816372,-123.0369859,3
49.21683182,-123.1047383,0
49.25724011,-123.0297478,3
49.21772699,-123.1046869,0
49.27488324,-123.1335708,2
49.26665706,-123.1385208,2
49.28261675,-123.1096472,2
49.28921509,-123.1221766,2
49.22575071,-123.104561,0
49.25238228,-123.0309926,3
49.25238228,-123.0309926,3
49.22616615,-123.0822616,0
49.26665706,-123.1385208,2
49.25816372,-123.0369859,3
49.25816372,-123.0369859,3
49.25816372,-123.0369859,3
49.25816372,-123.0369859,3
49.22983204,-123.1416158,0
49.25323057,-123.0298017,3
49.27837137,-123.0969854,2
49.25527815,-123.1272293,2
49.27819326,-123.0808631,1
49.28291492,-123.0307421,1
49.25816372,-123.0369859,3
49.28380935,-123.1409057,2
49.25816372,-123.0369859,3
49.24237567,-123.0301577,3
49.25816372,-123.0369859,3
49.234897,-123.0654367,3
49.25816372,-123.0369859,3
49.25816372,-123.0369859,3
49.25816372,-123.0369859,3
49.27704818,-123.1284296,2
49.25816372,-123.0369859,3
49.25816372,-123.0369859,3
49.25816372,-123.0369859,3
49.2839204,-123.0304145,1
49.25816372,-123.0369859,3
49.25816372,-123.0369859,3
49.25816372,-123.0369859,3
49.25816372,-123.0369859,3
49.22958426,-123.1085091,0
49.22328701,-123.1285275,0
49.22328701,-123.1285275,0
49.26242441,-123.1804554,4
49.25816372,-123.0369859,3
49.22049594,-123.0389692,3
49.22197168,-123.1452609,0
49.26333903,-123.1201666,2
49.25816372,-123.0369859,3
49.25816372,-123.0369859,3
49.28205444,-123.0607399,1
49.251862,-123.1317524,2
49.25816372,-123.0369859,3
49.25816372,-123.0369859,3
49.25552404,-123.1814027,4
49.25816372,-123.0369859,3
49.25816372,-123.0369859,3
49.22181758,-123.0817375,0
49.25816372,-123.0369859,3
49.25816372,-123.0369859,3
49.251862,-123.1317524,2
49.25816372,-123.0369859,3
49.28270034,-123.106827,2
49.28270034,-123.106827,2
49.25816372,-123.0369859,3
49.22116269,-123.1017184,0
49.25816372,-123.0369859,3
49.25816372,-123.0369859,3
49.25816372,-123.0369859,3
49.26939226,-123.1797689,4
49.25816372,-123.0369859,3
49.23891176,-123.0652716,3
49.26849618,-123.1798131,4
49.26849618,-123.1798131,4
49.280237,-123.1175879,2
49.25816372,-123.0369859,3
49.25816372,-123.0369859,3
49.25816372,-123.0369859,3
49.29034506,-123.1443274,2
49.25816372,-123.0369859,3
49.25816372,-123.0369859,3
49.25816372,-123.0369859,3
49.22959721,-123.1088947,0
49.25470678,-123.0304776,3
49.25816372,-123.0369859,3
49.25816372,-123.0369859,3
49.28367759,-123.1049491,2
49.27970402,-123.0615688,1
49.27739028,-123.0282212,1
49.28410048,-123.0974269,2
49.28000071,-123.0806683,1
49.28139486,-123.1196866,2
49.25418042,-123.1182895,2
49.28076717,-123.1056781,2
49.28139486,-123.1196866,2
49.25816372,-123.0369859,3
49.28139486,-123.1196866,2
49.25816372,-123.0369859,3
49.25816372,-123.0369859,3
49.26858969,-123.0618334,1
49.25816372,-123.0369859,3
49.25273643,-123.0681027,1
49.28139486,-123.1196866,2
49.22101802,-123.0733838,3
49.2503786,-123.0580536,3
49.25816372,-123.0369859,3
49.26245675,-123.0802765,1
49.26245675,-123.0802765,1
49.28139486,-123.1196866,2
49.28173642,-123.0236707,1
49.28139486,-123.1196866,2
49.28128427,-123.0982718,2
49.28139486,-123.1196866,2
49.2696355,-123.1319481,2
49.25816372,-123.0369859,3
49.23603187,-123.0294191,3
49.25816372,-123.0369859,3
49.25816372,-123.0369859,3
49.23551903,-123.0280476,3
49.25816372,-123.0369859,3
49.22291756,-123.0269889,3
49.28139486,-123.1196866,2
49.25816372,-123.0369859,3
49.25816372,-123.0369859,3
49.28996378,-123.1437369,2
49.28139486,-123.1196866,2
49.28139486,-123.1196866,2
49.25816372,-123.0369859,3
49.25816372,-123.0369859,3
49.28077656,-123.1057306,2
49.25816372,-123.0369859,3
49.28139486,-123.1196866,2
49.24442553,-123.0263718,3
49.25816372,-123.0369859,3
49.25816372,-123.0369859,3
49.25816372,-123.0369859,3
49.22918781,-123.0273254,3
49.25816372,-123.0369859,3
49.28139486,-123.1196866,2
49.25816372,-123.0369859,3
49.25816372,-123.0369859,3
49.28257991,-123.1052472,2
49.25816372,-123.0369859,3
49.25816372,-123.0369859,3
49.25816372,-123.0369859,3
49.2285387,-123.0697445,3
49.27925211,-123.1230402,2
49.29278887,-123.1397176,2
49.26422434,-123.0808785,1
49.28266778,-123.1052573,2
49.22290739,-123.1495441,4
49.28139486,-123.1196866,2
49.28139486,-123.1196866,2
49.28139486,-123.1196866,2
49.28139486,-123.1196866,2
49.27036668,-123.0266264,3
49.22080272,-123.0787845,0
49.28139486,-123.1196866,2
49.2540787,-123.0269965,3
49.28139486,-123.1196866,2
49.28033794,-123.0995814,2
49.22112791,-123.0788979,0
49.27972984,-123.1242194,2
49.2224754,-123.1418756,0
49.28697014,-123.1189249,2
49.22213011,-123.1168568,0
49.28139486,-123.1196866,2
49.28139486,-123.1196866,2
49.28139486,-123.1196866,2
49.22825376,-123.0235729,3
49.25819206,-123.0264846,3
49.2320034,-123.0292063,3
49.2528146,-123.1056584,2
49.27972984,-123.1242194,2
49.23209222,-123.0290809,3
49.23202293,-123.0288171,3
49.22092118,-123.0671157,3
49.28139486,-123.1196866,2
49.28139486,-123.1196866,2
49.28139486,-123.1196866,2
49.28139486,-123.1196866,2
49.21378228,-123.0829995,0
49.28139486,-123.1196866,2
49.2528579,-123.0391564,3
49.28139486,-123.1196866,2
49.28139486,-123.1196866,2
49.23592653,-123.0287216,3
49.28697014,-123.1189249,2
49.28031366,-123.0983056,2
49.25347492,-123.1009538,0
49.28697014,-123.1189249,2
49.26229548,-123.060639,1
49.23592653,-123.0287216,3
49.22794835,-123.0305816,3
49.27962324,-123.0635571,1
49.25499071,-123.0262975,3
49.23996192,-123.0271108,3
49.27490642,-123.0282852,1
49.28039511,-123.0982579,2
49.20877108,-123.0290606,3
49.24451292,-123.0340912,3
49.29002247,-123.1377131,2
49.28562969,-123.0278008,1
49.27965054,-123.1245132,2
49.28299293,-123.0278517,1
49.28299166,-123.0275149,1
49.28051514,-123.1035737,2
49.26295537,-123.1041559,2
49.26295537,-123.1041559,2
49.26409648,-123.0615243,1
49.27965054,-123.1245132,2
49.22200554,-123.1482085,0
49.23592653,-123.0287216,3
49.28460429,-123.1128593,2
49.20789272,-123.029291,3
49.23454537,-123.1048629,0
49.24331772,-123.1047507,0
49.28037917,-123.097422,2
49.25751772,-123.1045012,2
49.22361068,-123.1467747,0
49.23361987,-123.1009946,0
49.25332341,-123.0857339,1
49.24317833,-123.0290406,3
49.27910107,-123.0263277,1
49.26496254,-123.060684,1
49.25840414,-123.1043735,2
49.25840414,-123.1043735,2
49.23353022,-123.1005525,0
49.23592653,-123.0287216,3
49.28917665,-123.1419554,2
49.2368663,-123.0289619,3
49.26201965,-123.1042951,2
49.26201965,-123.1042951,2
49.22968308,-123.1179166,0
49.23592653,-123.0287216,3
49.26348535,-123.183398,4
49.28767614,-123.1276335,2
49.28147839,-123.1100445,2
49.23592653,-123.0287216,3
49.25327353,-123.0660914,1
49.23335452,-123.1099548,0
49.28647666,-123.1135674,2
49.21831358,-123.0769932,0
49.23592653,-123.0287216,3
49.22560522,-123.1924651,4
49.21444112,-123.0628749,3
49.2212951,-123.0641203,3
49.25280298,-123.1820317,4
49.28093736,-123.0805563,1
49.28623484,-123.1295791,2
49.25100297,-123.1827598,4
49.28941661,-123.1322814,2
49.24897922,-123.1848546,4
49.24897089,-123.1818868,4
49.28093736,-123.0805563,1
49.27660964,-123.0689483,1
49.26671768,-123.0618637,1
49.26080088,-123.1386973,2
49.27760585,-123.1274043,2
49.24136684,-123.182121,4
49.22271514,-123.1016596,0
49.27843798,-123.1185423,2
49.28881464,-123.0361521,1
49.26427916,-123.1828402,4
49.2394944,-123.1910794,4
49.27926919,-123.0895029,1
49.23959654,-123.1928412,4
49.24053994,-123.1911768,4
49.2787288,-123.1111158,2
49.22246487,-123.0760898,3
49.24294969,-123.0630532,3
49.22076651,-123.1399988,0
49.28397349,-123.1008503,2
49.26080088,-123.1386973,2
49.27839037,-123.1165289,2
49.25639699,-123.0890616,1
49.20770726,-123.0258098,3
49.28302689,-123.088726,1
49.2787288,-123.1111158,2
49.27240256,-123.1280693,2
49.22378941,-123.1351327,0
49.26934265,-123.025085,3
49.28460429,-123.1128593,2
49.24238485,-123.1923227,4
49.28881464,-123.0361521,1
49.24530414,-123.0257587,3
49.22642395,-123.0256347,3
49.22634097,-123.0254294,3
49.27839037,-123.1165289,2
49.28627866,-123.1122959,2
49.25588054,-123.0881593,1
49.28627866,-123.1122959,2
49.28109348,-123.0256103,1
49.27824914,-123.091675,1
49.25588054,-123.0881593,1
49.29155049,-123.0237874,1
49.28627866,-123.1122959,2
49.28627866,-123.1122959,2
49.28627866,-123.1122959,2
49.28922158,-123.142064,2
49.28627866,-123.1122959,2
49.28881464,-123.0361521,1
49.2323003,-123.0243224,3
49.22134186,-123.0489002,3
49.25576075,-123.0878994,1
49.28346612,-123.1162225,2
49.21853728,-123.0547792,3
49.28346612,-123.1162225,2
49.22150562,-123.0297392,3
49.28398181,-123.1008018,2
49.28398181,-123.1008018,2
49.28396864,-123.1332555,2
49.25155536,-123.025824,3
49.25326802,-123.1274429,2
49.2222396,-123.05054,3
49.28433757,-123.1415457,2
49.27213371,-123.1836169,4
49.22452509,-123.1284712,0
49.21476421,-123.0238903,3
49.25202281,-123.0339288,3
49.28248469,-123.1355174,2
49.22390186,-123.1223778,0
49.28346612,-123.1162225,2
49.21848526,-123.0755536,3
49.27626698,-123.1099044,2
49.27626698,-123.1099044,2
49.27626698,-123.1099044,2
49.27626698,-123.1099044,2
49.28408626,-123.1006882,2
49.28408626,-123.1006882,2
49.28408626,-123.1006882,2
49.23605185,-123.0271866,3
49.28346612,-123.1162225,2
49.27772136,-123.1272287,2
49.23592653,-123.0287216,3
49.27626698,-123.1099044,2
49.23558046,-123.0261599,3
49.23558046,-123.0261599,3
49.27626698,-123.1099044,2
49.27772136,-123.1272287,2
49.27626698,-123.1099044,2
49.27626698,-123.1099044,2
49.27772136,-123.1272287,2
49.28460429,-123.1128593,2
49.27240256,-123.1280693,2
49.22834661,-123.0717277,3
49.27772136,-123.1272287,2
49.2574066,-123.1857397,4
49.27772136,-123.1272287,2
49.2787288,-123.1111158,2
49.27626698,-123.1099044,2
49.27034733,-123.184587,4
49.27924169,-123.124947,2
49.21847323,-123.0784965,0
49.21840756,-123.0784981,0
49.27626698,-123.1099044,2
49.27924169,-123.124947,2
49.27924169,-123.124947,2
49.27924169,-123.124947,2
49.27924169,-123.124947,2
49.27924169,-123.124947,2
49.22501063,-123.1399539,0
49.27772136,-123.1272287,2
49.27924169,-123.124947,2
49.27772136,-123.1272287,2
49.27772136,-123.1272287,2
49.27924169,-123.124947,2
49.27924169,-123.124947,2
49.26684567,-123.1838039,4
49.27772136,-123.1272287,2
49.2787288,-123.1111158,2
49.27924169,-123.124947,2
49.27924169,-123.124947,2
49.28141531,-123.1196558,2
49.22309524,-123.0853878,0
49.26796791,-123.1277679,2
49.28141531,-123.1196558,2
49.2518242,-123.1047958,0
49.27225576,-123.1868758,4
49.26905126,-123.1007857,2
49.26363562,-123.1918958,4
49.25126573,-123.0758701,1
49.22256561,-123.0745802,3
49.27924169,-123.124947,2
49.25257252,-123.1273488,2
49.21857965,-123.0786196,0
49.2714649,-123.0796351,1
49.2299078,-123.1477765,4
49.25109471,-123.102966,0
49.25097239,-123.1538579,4
49.22467517,-123.1416704,0
49.25097239,-123.1538579,4
49.28393057,-123.1068788,2
49.2817819,-123.1191005,2
49.2787288,-123.1111158,2
49.26347157,-123.1870528,4
49.28393057,-123.1068788,2
49.27924169,-123.124947,2
49.28996378,-123.1437369,2
49.27924169,-123.124947,2
49.26842611,-123.1090849,2
49.24193432,-123.0461004,3
49.24321958,-123.0858916,0
49.254737,-123.1875186,4
49.26372497,-123.1446915,4
49.24613198,-123.1878537,4
49.26959114,-123.1871371,4
49.27924169,-123.124947,2
49.2787288,-123.1111158,2
49.2787288,-123.1111158,2
49.27924169,-123.124947,2
49.26372497,-123.1446915,4
49.21790252,-123.0291959,3
49.27924169,-123.124947,2
49.27924169,-123.124947,2
49.22305371,-123.0323786,3
49.25090328,-123.1152722,0
49.22440993,-123.1156358,0
49.27924169,-123.124947,2
49.27924169,-123.124947,2
49.28245092,-123.1182643,2
49.27380602,-123.1191345,2
49.27380602,-123.1191345,2
49.25281186,-123.1851096,4
49.25100127,-123.0719253,1
49.28245092,-123.1182643,2
49.2503323,-123.0253097,3
49.25081919,-123.0798886,1
49.25054643,-123.0470108,3
49.28245092,-123.1182643,2
49.28695348,-123.1133922,2
49.27130865,-123.1908409,4
49.27130865,-123.1908409,4
49.27130865,-123.1908409,4
49.28695348,-123.1133922,2
49.28729856,-123.1129964,2
49.22456756,-123.0758859,3
49.27924169,-123.124947,2
49.25756787,-123.1026466,2
49.25095532,-123.1072756,0
49.25033359,-123.0566695,3
49.27130865,-123.1908409,4
49.27130865,-123.1908409,4
49.28393057,-123.1068788,2
49.2972252,-123.1293549,2
49.28245092,-123.1182643,2
49.22299493,-123.0241165,3
49.28245092,-123.1182643,2
49.28245092,-123.1182643,2
49.26074357,-123.1880626,4
49.26670024,-123.1320663,2
49.2511541,-123.1471536,4
49.21966675,-123.1437387,0
49.27376691,-123.1191157,2
49.22329771,-123.0592525,3
49.26364133,-123.1446086,4
49.26961101,-123.1895175,4
49.28239299,-123.1181751,2
49.28239299,-123.1181751,2
49.24962328,-123.0415293,3
49.28239299,-123.1181751,2
49.28239299,-123.1181751,2
49.25099231,-123.0693592,1
49.225074,-123.1522894,4
49.27914164,-123.0478961,1
49.28284651,-123.0545193,1
49.25011228,-123.0677433,1
49.23969189,-123.0653146,3
49.24915074,-123.0734095,1
49.27943902,-123.0996121,2
49.27943902,-123.0996121,2
49.27943902,-123.0996121,2
49.27943902,-123.0996121,2
49.27240256,-123.1280693,2
49.24992381,-123.0818124,1
49.24990147,-123.0799232,1
49.27842074,-123.0936135,2
49.25073303,-123.1245993,2
49.28308075,-123.1189836,2
49.22461042,-123.1015833,0
49.22427451,-123.1017219,0
49.22427451,-123.1017219,0
49.21684177,-123.1458978,0
49.28239299,-123.1181751,2
49.28239299,-123.1181751,2
49.28239299,-123.1181751,2
49.23734244,-123.107985,0
49.24320406,-123.0987827,0
49.27738944,-123.1257477,2
49.22531454,-123.1252593,0
49.25073303,-123.1245993,2
49.25646476,-123.1924134,4
49.23948689,-123.0653201,3
49.25027654,-123.124744,2
49.2694909,-123.0616974,1
49.25375559,-123.1928395,4
49.24990147,-123.0799232,1
49.22528368,-123.1252604,0
49.28239299,-123.1181751,2
49.28239299,-123.1181751,2
49.22408932,-123.0773107,0
49.2783992,-123.1115059,2
49.22332483,-123.1553591,4
49.27641986,-123.1251533,2
49.27388118,-123.1001114,2
49.25021417,-123.1911013,4
49.25126379,-123.1557094,4
49.2783992,-123.1115059,2
49.24293104,-123.0511041,3
49.26307698,-123.1634898,4
49.22367473,-123.0774535,0
49.25459422,-123.1037654,2
49.22358792,-123.077457,0
49.27813951,-123.1247882,2
49.27813951,-123.1247882,2
49.2142383,-123.1055358,0
49.27915927,-123.1130996,2
49.27834495,-123.0896002,1
49.28308075,-123.1189836,2
49.24997518,-123.1059365,0
49.26562015,-123.1054984,2
49.23610076,-123.0654037,3
49.24938172,-123.0901983,1
49.22324686,-123.0625384,3
49.28287042,-123.1067536,2
49.28742581,-123.1166563,2
49.28921509,-123.1221766,2
49.28326022,-123.1092163,2
49.23808681,-123.0652565,3
49.27626698,-123.1099044,2
49.27626698,-123.1099044,2
49.28211704,-123.104224,2
49.25064897,-123.1152803,0
49.27626698,-123.1099044,2
49.28229771,-123.102164,2
49.27451289,-123.1222075,2
49.28047619,-123.0236894,1
49.27626698,-123.1099044,2
49.27626698,-123.1099044,2
49.27626698,-123.1099044,2
49.26013372,-123.0982362,2
49.24941942,-123.0238557,3
49.25931238,-123.0977989,2
49.25931079,-123.0976523,2
49.25301904,-123.0618939,1
49.22262327,-123.0867009,0
49.25831692,-123.0982773,2
49.25839021,-123.0976613,2
49.25749637,-123.0973322,2
49.2538038,-123.0984364,0
49.267952,-123.0967352,2
49.26765063,-123.0960201,2
49.25360299,-123.1329625,2
49.24927005,-123.0972359,0
49.24571119,-123.0981823,0
49.23610076,-123.0654037,3
49.27861703,-123.0771627,1
49.22526459,-123.1533287,4
49.29154447,-123.133487,2
49.27913176,-123.1104747,2
49.22557486,-123.1535135,4
49.27950061,-123.0984849,2
49.28934798,-123.1341539,2
49.28934798,-123.1341539,2
49.25099231,-123.0693592,1
49.25076185,-123.0693663,1
49.2783992,-123.1115059,2
49.26382121,-123.1529384,4
49.25433574,-123.0848703,1
49.26924299,-123.1070366,2
49.27760116,-123.1256039,2
49.22303868,-123.0563036,3
49.2321996,-123.0280806,3
49.26638193,-123.0876605,1
49.26638193,-123.0876605,1
49.26638193,-123.0876605,1
49.26638193,-123.0876605,1
49.26638193,-123.0876605,1
49.26638193,-123.0876605,1
49.22366553,-123.0995572,0
49.26638193,-123.0876605,1
49.22595221,-123.1563269,4
49.28808727,-123.126858,2
49.22103354,-123.0985796,0
49.2794098,-123.0980201,2
49.22013002,-123.0988342,0
49.2794098,-123.0980201,2
49.28808727,-123.126858,2
49.26638193,-123.0876605,1
49.26638193,-123.0876605,1
49.26638193,-123.0876605,1
49.22509972,-123.1181835,0
49.26638193,-123.0876605,1
49.22286914,-123.0285951,3
49.27236253,-123.1208886,2
49.26638193,-123.0876605,1
49.26638193,-123.0876605,1
49.22392103,-123.0718689,3
49.27236253,-123.1208886,2
49.27236253,-123.1208886,2
49.26638193,-123.0876605,1
49.2783992,-123.1115059,2
49.28808727,-123.126858,2
49.27236253,-123.1208886,2
49.27236253,-123.1208886,2
49.28808727,-123.126858,2
49.28925304,-123.1341887,2
49.27236253,-123.1208886,2
49.26459911,-123.0983548,2
49.2636183,-123.0988453,2
49.2783992,-123.1115059,2
49.24579817,-123.0604452,3
49.26280816,-123.0988896,2
49.28484449,-123.0603648,1
49.27805463,-123.0936297,2
49.23185225,-123.1599716,4
49.28476145,-123.0605744,1
49.26274759,-123.0971192,2
49.28220874,-123.097483,2
49.23168394,-123.1599785,4
49.24869117,-123.0981352,0
49.23358045,-123.0976804,0
49.28136837,-123.1198153,2
49.28220889,-123.0975234,2
49.28136837,-123.1198153,2
49.26185436,-123.0378225,3
49.26185436,-123.0378225,3
49.26925779,-123.1081411,2
49.26190867,-123.0985285,2
49.20928706,-123.0687702,3
49.29154447,-123.133487,2
49.28925304,-123.1341887,2
49.22010526,-123.101763,0
49.28212951,-123.0933239,2
49.22456895,-123.0441015,3
49.28136837,-123.1198153,2
49.26253088,-123.0909477,1
49.26869472,-123.1886599,4
49.26869472,-123.1886599,4
49.26630273,-123.0872473,1
49.26630273,-123.0872473,1
49.26630273,-123.0872473,1
49.26630273,-123.0872473,1
49.28857053,-123.0256351,1
49.27054207,-123.06992,1
49.21356477,-123.0659791,3
49.28311365,-123.097597,2
49.28310693,-123.0972466,2
49.28208638,-123.0913587,1
49.27792795,-123.1251087,2
49.28428913,-123.097716,2
49.28428913,-123.097716,2
49.22609909,-123.1251054,0
49.2241592,-123.0623138,3
49.2241592,-123.0623138,3
49.22411836,-123.0623143,3
49.27936437,-123.110106,2
49.27936437,-123.110106,2
49.28273314,-123.0617343,1
49.28273314,-123.0617343,1
49.21069203,-123.0992089,0
49.21069203,-123.0992089,0
49.21069203,-123.0992089,0
49.21069203,-123.0992089,0
49.21098221,-123.1145749,0
49.28167128,-123.0598245,1
49.27936437,-123.110106,2
49.27208483,-123.09632,2
49.22461536,-123.0919268,0
49.28296484,-123.0616044,1
49.27226688,-123.0962268,2
49.27936437,-123.110106,2
49.28298346,-123.1154846,2
49.28073965,-123.1318373,2
49.25433574,-123.0848703,1
49.22471135,-123.0787668,0
49.2262801,-123.141602,0
49.25941805,-123.1116138,2
49.25677106,-123.1123275,2
49.23687232,-123.0648522,3
49.29154447,-123.133487,2
49.25675186,-123.1112502,2
49.27297145,-123.1199139,2
49.27297145,-123.1199139,2
49.27811997,-123.1246406,2
49.27811997,-123.1246406,2
49.27297145,-123.1199139,2
49.27811997,-123.1246406,2
49.2443274,-123.1905144,4
49.27936437,-123.110106,2
49.22601608,-123.1135999,0
49.22426492,-123.0259901,3
49.28229119,-123.1183292,2
49.26384802,-123.1117016,2
49.28229119,-123.1183292,2
49.2783992,-123.1115059,2
49.27297145,-123.1199139,2
49.27297145,-123.1199139,2
49.27297145,-123.1199139,2
49.28286714,-123.0996489,2
49.28353527,-123.1092376,2
49.2802795,-123.114677,2
49.27994053,-123.1143486,2
49.22667104,-123.1787082,4
49.25100757,-123.1851273,4
49.22667104,-123.1787082,4
49.28429114,-123.1089453,2
49.28429114,-123.1089453,2
49.25053936,-123.1786761,4
49.2783992,-123.1115059,2
49.28910157,-123.1337916,2
49.24883501,-123.0759032,1
49.24883501,-123.0759032,1
49.2783992,-123.1115059,2
49.21828859,-123.0413123,3
49.22165836,-123.1399549,0
49.24903607,-123.0685449,1
49.24953472,-123.1049142,0
49.27050074,-123.1894008,4
49.2461341,-123.1882599,4
49.24911894,-123.0711851,1
49.24613735,-123.189024,4
49.2481968,-123.0495767,3
49.26174873,-123.1941338,4
49.25555918,-123.1937252,4
49.24816151,-123.1961727,4
49.24816151,-123.1961727,4
49.28229119,-123.1183292,2
49.22535535,-123.0323024,3
49.24898792,-123.1884334,4
49.28460429,-123.1128593,2
49.23185442,-123.1600972,4
49.24435205,-123.1962076,4
49.23859153,-123.1952851,4
49.27936437,-123.110106,2
49.24898792,-123.1884334,4
49.22640709,-123.099472,0
49.28045345,-123.1250187,2
49.28045345,-123.1250187,2
49.22612632,-123.0996019,0
49.24872435,-123.0579344,3
49.24880773,-123.0579325,3
49.22612632,-123.0996019,0
49.2894695,-123.0604488,1
49.21943809,-123.0908509,0
49.23139995,-123.1601156,4
49.22577463,-123.0975717,0
49.22629222,-123.1059442,0
49.24883237,-123.060416,3
49.24707976,-123.0542043,3
49.22731875,-123.1450358,0
49.23568131,-123.1475727,4
49.24839057,-123.0565889,3
49.22794685,-123.1630734,4
49.24752566,-123.0967376,0
49.2496262,-123.1717702,4
49.23274188,-123.1970039,4
49.23687232,-123.0648522,3
49.27811997,-123.1246406,2
49.28311605,-123.0996296,2
49.26360864,-123.1971277,4
49.26611422,-123.0773522,1
49.28229119,-123.1183292,2
49.24323228,-123.105324,0
49.24323228,-123.105324,0
49.27301026,-123.0613786,1
49.21903621,-123.0563662,3
49.21684177,-123.1458978,0
49.233347,-123.0715551,3
49.28467008,-123.1312957,2
49.23557335,-123.1613759,4
49.21922114,-123.0273387,3
49.27826584,-123.0414603,1
49.25812735,-123.1900183,4
49.2472974,-123.067745,1
49.28296251,-123.0995156,2
49.22526136,-123.0456064,3
49.22526136,-123.0456064,3
49.28467008,-123.1312957,2
49.28467008,-123.1312957,2
49.28296251,-123.0995156,2
49.28467008,-123.1312957,2
49.28467008,-123.1312957,2
49.22526136,-123.0456064,3
49.28467008,-123.1312957,2
49.24720795,-123.0712578,1
49.28125542,-123.0658082,1
49.25303423,-123.1149235,2
49.28225353,-123.1245513,2
49.28467008,-123.1312957,2
49.22573966,-123.079985,0
49.28467008,-123.1312957,2
49.22466935,-123.0406536,3
49.28467008,-123.1312957,2
49.22573966,-123.079985,0
49.28467008,-123.1312957,2
49.2474583,-123.099065,0
49.24823442,-123.1582596,4
49.22584941,-123.0732016,3
49.28467008,-123.1312957,2
49.25391351,-123.0837561,1
49.28467008,-123.1312957,2
49.28307168,-123.1252625,2
49.24572733,-123.1012609,0
49.24572733,-123.1012609,0
49.28467008,-123.1312957,2
49.24762743,-123.0650991,3
49.28467008,-123.1312957,2
49.26166405,-123.188006,4
49.2276516,-123.1547198,4
49.2276516,-123.1547198,4
49.28467008,-123.1312957,2
49.2276516,-123.1547198,4
49.28467008,-123.1312957,2
49.28467008,-123.1312957,2
49.28467008,-123.1312957,2
49.28467008,-123.1312957,2
49.25774004,-123.1530451,4
49.28467008,-123.1312957,2
49.22538448,-123.0786182,0
49.28966658,-123.0542954,1
49.2830477,-123.119193,2
49.26647362,-123.1145583,2
49.2463072,-123.0901362,0
49.28467008,-123.1312957,2
49.28467008,-123.1312957,2
49.27938221,-123.1100775,2
49.23687232,-123.0648522,3
49.24621944,-123.0470459,3
49.26349446,-123.1879673,4
49.28225353,-123.1245513,2
49.27985324,-123.1142967,2
49.27985324,-123.1142967,2
49.27985324,-123.1142967,2
49.24583148,-123.0714314,1
49.27828026,-123.0897287,1
49.22631846,-123.1167044,0
49.25187593,-123.1074323,0
49.26703139,-123.1455844,4
49.24646982,-123.085783,1
49.27353623,-123.1315922,2
49.26348417,-123.1313677,2
49.25196688,-123.1079008,0
49.27687605,-123.1187168,2
49.27353623,-123.1315922,2
49.22166508,-123.1467183,0
49.22391865,-123.0546975,3
49.24533243,-123.023856,3
49.22577039,-123.0716802,3
49.28516788,-123.1201303,2
49.28516788,-123.1201303,2
49.28314504,-123.0995014,2
49.26419402,-123.1727574,4
49.2830477,-123.119193,2
49.24575296,-123.060382,3
49.24543606,-123.0603797,3
49.25203776,-123.174152,4
49.2853446,-123.0320884,1
49.24511989,-123.1013471,0
49.28381183,-123.1061979,2
49.29144983,-123.133341,2
49.26420484,-123.1733971,4
49.25093801,-123.1029694,0
49.23033394,-123.1215911,0
49.24626191,-123.1275995,0
49.2830477,-123.119193,2
49.26771037,-123.1856663,4
49.28496424,-123.1274219,2
49.24316773,-123.0416344,3
49.23543616,-123.1414079,4
49.24480521,-123.087761,0
49.28418704,-123.1307395,2
49.24528834,-123.1026063,0
49.28032508,-123.1213932,2
49.28418704,-123.1307395,2
49.24502224,-123.0337493,3
49.24479434,-123.0286104,3
49.22751853,-123.1036802,0
49.24541546,-123.0495956,3
49.25295523,-123.1130314,2
49.28428198,-123.1307063,2
49.28042617,-123.131366,2
49.21320988,-123.0942841,0
49.24393408,-123.1102591,0
49.28042617,-123.131366,2
49.28684841,-123.0577853,1
49.27366079,-123.2088956,4
49.23077725,-123.121659,0
49.26693641,-123.1894961,4
49.28049194,-123.1152449,2
49.28390984,-123.1303185,2
49.28032508,-123.1213932,2
49.25167359,-123.127388,2
49.24979905,-123.0415297,3
49.21970838,-123.0659518,3
49.24450702,-123.0734336,1
49.24403889,-123.0902274,0
49.24451412,-123.0902135,0
49.24410017,-123.0865595,0
49.24425162,-123.0248963,3
49.27209361,-123.2089648,4
49.20842539,-123.1251468,0
49.24428491,-123.0800953,1
49.20804769,-123.0692177,3
49.28042617,-123.131366,2
49.24359541,-123.0764043,1
49.28042617,-123.131366,2
49.28042617,-123.131366,2
49.28042617,-123.131366,2
49.22672151,-123.0730432,3
49.28042617,-123.131366,2
49.25841602,-123.2093221,4
49.2271048,-123.0837752,0
49.28042617,-123.131366,2
49.28032508,-123.1213932,2
49.28358042,-123.1389002,2
49.22896337,-123.1855173,4
49.27933431,-123.0703896,1
49.20903083,-123.1405789,0
49.20903083,-123.1405789,0
49.25275803,-123.1074029,2
49.24577996,-123.1650217,4
49.24444055,-123.1024927,0
49.25035151,-123.1009455,0
49.28385925,-123.1384722,2
49.20903083,-123.1405789,0
49.22770887,-123.0906284,0
